  0.88000  -0.0996   0.0006  -0.1003
  0.92000  -0.0968   0.0003  -0.0971
  0.96000  -0.0938   0.0001  -0.0939
  1.00000  -0.0907   0.0001  -0.0907
  1.04000  -0.0875   0.0000  -0.0875
  1.08000  -0.0842   0.0000  -0.0842
  1.12000  -0.0810   0.0000  -0.0810
  1.16000  -0.0778   0.0000  -0.0778
  1.20000  -0.0746   0.0000  -0.0746
  1.24000  -0.0714   0.0000  -0.0714
  1.28000  -0.0683   0.0000  -0.0683
  1.32000  -0.0652   0.0000  -0.0652
  1.36000  -0.0622   0.0000  -0.0622
  1.40000  -0.0592   0.0000  -0.0592
  1.44000  -0.0563   0.0000  -0.0563
  1.48000  -0.0534   0.0000  -0.0534
  1.52000  -0.0507   0.0000  -0.0507
  1.56000  -0.0480   0.0000  -0.0480
  1.60000  -0.0453   0.0000  -0.0453
  1.64000  -0.0428   0.0000  -0.0428
  1.68000  -0.0404   0.0000  -0.0404
  1.72000  -0.0380   0.0000  -0.0380
  1.76000  -0.0357   0.0000  -0.0357
  1.80000  -0.0335   0.0000  -0.0335
  1.84000  -0.0314   0.0000  -0.0314
  1.88000  -0.0294   0.0000  -0.0294
  1.92000  -0.0275   0.0000  -0.0275
  1.96000  -0.0257   0.0000  -0.0257
  2.00000  -0.0239   0.0000  -0.0239
  2.04000  -0.0223   0.0000  -0.0223
  2.08000  -0.0207   0.0000  -0.0207
  2.12000  -0.0192   0.0000  -0.0192
  2.16000  -0.0178   0.0000  -0.0178
  2.20000  -0.0165   0.0000  -0.0165
  2.24000  -0.0152   0.0000  -0.0152
  2.28000  -0.0140   0.0000  -0.0140
  2.32000  -0.0129   0.0000  -0.0129
  2.36000  -0.0119   0.0000  -0.0119
  2.40000  -0.0109   0.0000  -0.0109
  2.44000  -0.0100   0.0000  -0.0100
  2.48000  -0.0092   0.0000  -0.0092
  2.52000  -0.0084   0.0000  -0.0084
  2.56000  -0.0077   0.0000  -0.0077
  2.60000  -0.0070   0.0000  -0.0070
  2.64000  -0.0064   0.0000  -0.0064
  2.68000  -0.0058   0.0000  -0.0058
  2.72000  -0.0053   0.0000  -0.0053
  2.76000  -0.0048   0.0000  -0.0048
  2.80000  -0.0043   0.0000  -0.0043
  2.84000  -0.0039   0.0000  -0.0039
  2.88000  -0.0035   0.0000  -0.0035
  2.92000  -0.0032   0.0000  -0.0032
  2.96000  -0.0029   0.0000  -0.0029
  3.00000  -0.0026   0.0000  -0.0026
  3.04000  -0.0023   0.0000  -0.0023
  3.08000  -0.0021   0.0000  -0.0021
  3.12000  -0.0019   0.0000  -0.0019
  3.16000  -0.0017   0.0000  -0.0017
  3.20000  -0.0015   0.0000  -0.0015
  3.24000  -0.0013   0.0000  -0.0013
  3.28000  -0.0012   0.0000  -0.0012
  3.32000  -0.0011   0.0000  -0.0011
  3.36000  -0.0009   0.0000  -0.0009
  3.40000  -0.0008   0.0000  -0.0008
  3.44000  -0.0007   0.0000  -0.0007
  3.48000  -0.0007   0.0000  -0.0007
  3.52000  -0.0006   0.0000  -0.0006
  3.56000  -0.0005   0.0000  -0.0005
  3.60000  -0.0004   0.0000  -0.0004
  3.64000  -0.0004   0.0000  -0.0004
  3.68000  -0.0003   0.0000  -0.0003
  3.72000  -0.0003   0.0000  -0.0003
  3.76000  -0.0003   0.0000  -0.0003
  3.80000  -0.0002   0.0000  -0.0002
  3.84000  -0.0002   0.0000  -0.0002
  3.88000  -0.0002   0.0000  -0.0002
  3.92000  -0.0002   0.0000  -0.0002
  3.96000  -0.0001   0.0000  -0.0001
  4.00000  -0.0001   0.0000  -0.0001
